,brand,price,cartype,model,gearbox,regdate,mileage,motorpower,fuel,car_steering,carcolor,exchange,version,doors,financial,extra,Y
6138,vwvolkswagen,36900,suv,crossfox,manual,2014,61887,1.6,flex,hidráulica,vermelho,sim,crossfox 1.6 mi total flex 8v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6139,ford,26900,hatch,fiesta,manual,2014,59000,1.6,flex,hidráulica,prata,sim,fiesta se 1.6 8v flex 5p,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6140,ford,32000,hatch,fiesta,manual,2014,47000,1.5,flex,elétrica,branco,sim,fiesta 1.5 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6141,ford,28300,sedã,focus,automático,2013,0,2.02.9,flex,hidráulica,0,0,focus sedan 2.0 16v 2.0 16v flex 4p aut.,4 portas,0,0,
6142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6143,vwvolkswagen,37900,hatch,gol,manual,2018,51000,1.6,flex,mecnica,branco,sim,gol trendline 1.6 t.flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
6144,ford,36000,sedã,ka,manual,2018,75000,1.5,flex,elétrica,prata,não,ka 1.5 16v flex 5p,0,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",
6145,ford,27500,passeio,fiesta,automático,2014,75300,1.6,flex,hidráulica,preto,não,se 1.6 powershift aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6146,vwvolkswagen,32500,hatch,gol,manual,2018,51000,1,flex,hidráulica,branco,0,gol trendline 1.0 t.flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",
6147,ford,37000,hatch,fiesta,manual,2016,30000,1.6,flex,hidráulica,azul,não,fiesta 1.6 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré, c mera de ré",
6148,ford,29500,0,ka,manual,2017,50000,0,flex,0,0,0,0,4 portas,0,"vidro elétrico, ar condicionado",
6149,vwvolkswagen,42392,passeio,saveiro,manual,2015,88020,1.6,flex,hidráulica,laranja,sim,0,2 portas,0,"vidro elétrico, air bag, ar condicionado",
6150,vwvolkswagen,31414,passeio,voyage,manual,2018,32259,1.6,flex,mecnica,prata,sim,0,4 portas,0,0,0
6151,ford,30000,sedã,fiesta,manual,2013,105000,1.6,flex,elétrica,preto,sim,fiesta sedan se 1.6 16v flex 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",
6152,ford,35900,suv,ecosport,automático,2013,83924,2.02.9,flex,hidráulica,preto,não,ecosport se 2.0 16v flex 5p aut.,4 portas,de leilão,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6153,vwvolkswagen,52900,hatch,golf,automático,2014,60000,1.4,flex,elétrica,prata,sim,golf highline 1.4 tsi 140cv aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6154,ford,29000,hatch,ka,manual,2015,65000,1.5,flex,elétrica,prata,não,ka 1.5 se 12v flex 5p mec.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",
6155,vwvolkswagen,46490,0,up,manual,2018,27000,0,flex,0,0,0,up  cross 1.0 tsi total flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",
6156,vwvolkswagen,32000,passeio,up,manual,2016,17647,1,flex,elétrica,branco,não,up  take 1.0 total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, som",
6157,vwvolkswagen,24900,hatch,gol,manual,2013,1,1.6,flex,hidráulica,preto,sim,gol 1.6 mi plus total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6158,vwvolkswagen,41900,hatch,fox,manual,2017,39000,1.6,flex,elétrica,vermelho,0,fox comfortline 1.6 flex 8v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6159,vwvolkswagen,21500,0,up,manual,2015,18000,1,flex,mecnica,0,não,0,2 portas,0,0,0
6160,vwvolkswagen,29000,vanutilitário,kombi,manual,2013,149000,1.4,flex,mecnica,branco,não,kombi standard 1.4 mi total flex 8v,4 portas,0,0,0
6161,vwvolkswagen,49900,sedã,jetta,automático,2013,105,2.02.9,flex,hidráulica,branco,sim,jetta comfortline 2.0 t.flex 8v 4p tipt.,4 portas,ipva pago,0,0
6162,ford,42500,hatch,focus,manual,2014,15000,1.6,flex,elétrica,branco,não,focus 1.6 s 1.6 se flex 16v 5p aut,4 portas,ipva pago,"air bag, trava elétrica, ar condicionado, direção hidráulica, som",
6163,vwvolkswagen,36792,passeio,kombi,manual,2014,70000,1.4,flex,mecnica,branco,sim,kombi standard 1.4 mi total flex 8v,4 portas,0,0,0
6164,ford,29900,0,focus,automático,2014,54800,1.6,flex,elétrica,0,0,focus 1.6 s 1.6 se flex 16v 5p aut,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6165,ford,38000,hatch,fiesta,manual,2016,30000,1.6,flex,elétrica,prata,não,fiesta se 1.6 16v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6166,vwvolkswagen,57000,hatch,polo,automático,2018,37000,1,flex,elétrica,cinza,sim,polo highline 200 tsi 1.0 flex 12v aut.,4 portas,ipva pago,0,
6167,ford,34000,hatch,fiesta,automático,2016,53200,1.6,flex,elétrica,branco,não,se 1.6 powershift aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6168,vwvolkswagen,19900,0,gol,manual,2014,69,1,flex,0,preto,sim,0,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",1
6169,ford,44000,suv,ecosport,manual,2017,34800,1.6,flex,elétrica,vermelho,não,ecosport se 1.6 16v flex 5p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6170,ford,56900,passeio,ecosport,automático,2017,20839,0,flex,0,0,0,ecosport se 1.6 16v flex 5p aut.,4 portas,0,"vidro elétrico, air bag, air bag, trava elétrica, ar condicionado, alarme",0
6171,ford,51990,suv,ecosport,manual,2017,63606,0,flex,0,0,0,ecosport se 1.5 12v flex 5p mec.,2 portas,0,0,0
6172,ford,40900,hatch,focus,automático,2014,100,1.6,flex,hidráulica,prata,não,focus 2.0 16v se se plus flex 5p aut.,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6173,vwvolkswagen,57900,passeio,polo,automático,2018,0,1,flex,elétrica,preto,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6174,vwvolkswagen,31900,sedã,voyage,manual,2015,48000,1,flex,hidráulica,prata,não,voyage  trendline 1.0 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6175,vwvolkswagen,27900,hatch,up,manual,2016,65000,1,flex,hidráulica,prata,sim,up  take 1.0 total flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",
6176,vwvolkswagen,31900,0,spacefox,manual,2014,118000,1.6,flex,mecnica,prata,não,spacefox 1.6  1.6 trend total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
6177,ford,39949,suv,ecosport,manual,2014,59000,1.6,flex,hidráulica,preto,sim,ecosport xlt freestyle 1.6 flex 8v 5p,4 portas,0,0,0
6178,vwvolkswagen,31900,passeio,up,manual,2017,48000,1,flex,hidráulica,branco,sim,up  take 1.0 total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6179,ford,38900,sedã,ka,manual,2018,37800,1,flex,hidráulica,preto,sim,ka  sedan 1.5 16v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6180,ford,35000,hatch,ka,manual,2018,8114,1,flex,hidráulica,vermelho,não,ka  sedan 1.0 sel ticvt flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6181,ford,32990,sedã,focus,automático,2013,51397,2.02.9,flex,hidráulica,cinza,sim,focus sedan 2.0 16v 2.0 16v flex 4p aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6182,vwvolkswagen,32000,hatch,gol,automático,2016,69000,1.6,flex,hidráulica,branco,0,gol i motion comfort. 1.6 t. flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6183,vwvolkswagen,27900,passeio,up,manual,2016,0,1.6,flex,0,preto,0,up  move i motion 1.0 t. flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",
6184,vwvolkswagen,35900,passeio,saveiro,manual,2018,28000,1.6,flex,elétrica,prata,sim,0,2 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6185,ford,19900,passeio,ka,manual,2013,79000,0,flex,0,0,0,ka 1.0 8v 1.0 8v st flex 3p,2 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",
6186,vwvolkswagen,25500,passeio,fox,manual,2013,68000,1,flex,hidráulica,preto,não,fox 1.0 mi total flex 8v 5p,4 portas,ipva pago,trava elétrica,1
6187,ford,33990,sedã,fiesta,automático,2014,44000,1.6,flex,0,vermelho,sim,fiesta tit. tit.plus 1.6 16v flex aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",
6188,vwvolkswagen,32900,hatch,up,manual,2017,57000,1,flex,elétrica,vermelho,sim,up  move 1.0 total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",
6189,vwvolkswagen,60500,hatch,polo,automático,2018,23000,1,flex,elétrica,cinza,não,polo highline 200 tsi 1.0 flex 12v aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",
6190,vwvolkswagen,31000,passeio,voyage,0,2013,3537,1.6,flex,hidráulica,prata,0,voyage i motion trend 1.6 mi t. flex 8v,0,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6191,ford,30000,hatch,fiesta,manual,2014,86000,1.5,flex,hidráulica,branco,não,fiesta 1.5 16v flex mec. 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6192,ford,55900,sedã,focus,automático,2018,25000,2.02.9,flex,elétrica,vermelho,sim,focus 2.0 16v se se plus flex 5p aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6193,vwvolkswagen,53000,hatch,polo,automático,2018,17000,1,flex,elétrica,branco,não,polo comfort. 200 tsi 1.0 flex 12v aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",
6194,ford,19000,hatch,ka,manual,2013,32000,1,flex,hidráulica,prata,não,0,0,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6195,vwvolkswagen,32900,hatch,up,automático,2015,50000,1,flex,hidráulica,branco,sim,up  high i motion 1.0 t. flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6196,ford,31800,hatch,fiesta,manual,2014,70000,1.5,flex,elétrica,preto,não,fiesta 1.5 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",
6197,ford,33000,sedã,focus,automático,2013,53400,2.02.9,flex,0,preto,sim,focus 2.0 16v se se plus flex 5p aut.,0,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6198,ford,42500,sedã,focus,automático,2015,50000,2.02.9,flex,elétrica,branco,sim,focus fastback tit. t.plus 2.0 flex aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6199,ford,1,sedã,ka,manual,2015,110000,1,flex,elétrica,prata,sim,ka 1.0 sel tivct flex 5p,4 portas,de leilão,"vidro elétrico, air bag, trava elétrica, ar condicionado, som",0
6200,ford,38000,sedã,fiesta,automático,2014,81400,1.6,flex,elétrica,preto,não,sedan titanium 1.6 powershift,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",
6201,vwvolkswagen,31192,passeio,gol,manual,2018,50425,1.6,flex,hidráulica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",
6202,vwvolkswagen,27900,passeio,voyage,manual,2015,60000,1.6,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6203,ford,40000,sedã,focus,automático,2015,0,2.02.9,flex,elétrica,azul,sim,focus sedan 2.0 16v 2.0 16v flex 4p aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6204,ford,52900,hatch,focus,automático,2015,66000,2.02.9,flex,hidráulica,prata,sim,focus tita tita plus 2.0  flex 5p aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6205,vwvolkswagen,27500,sedã,voyage,manual,2013,99450,1,flex,hidráulica,prata,não,voyage  trendline 1.0 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6206,vwvolkswagen,12000,hatch,fox,manual,2014,1000,0,flex,hidráulica,branco,0,fox 1.0 mi total flex 8v 3p,4 portas,financiado,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6207,vwvolkswagen,33900,passeio,fox,manual,2016,58000,1.6,flex,hidráulica,vermelho,sim,0,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado",
6208,vwvolkswagen,33900,passeio,voyage,manual,2017,7800,1.6,flex,hidráulica,preto,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6209,ford,10000,sedã,ka,manual,2018,85000,1,flex,elétrica,prata,sim,ka 1.0 se 12v flex 4p manual,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",0
6210,ford,40000,suv,ecosport,automático,2014,110000,2.02.9,flex,elétrica,branco,não,ecosport titanium 2.0 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6211,ford,40000,hatch,ka,manual,2018,28000,1.5,flex,hidráulica,branco,não,ka sel 1.5 16v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6212,ford,27900,hatch,focus,manual,2013,115000,2.02.9,flex,elétrica,prata,não,focus 2.0 16v  2.0 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
6213,vwvolkswagen,35000,hatch,gol,manual,2017,87500,1,flex,hidráulica,branco,não,gol comfortline 1.0 t. flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6214,vwvolkswagen,28200,hatch,gol,manual,2014,47000,1.6,flex,hidráulica,preto,não,gol  novo  1.6 mi total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6215,ford,29000,hatch,ka,manual,2018,49000,1.5,flex,elétrica,prata,sim,ka 1.0 se se plus tivct flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",
6216,vwvolkswagen,41900,hatch,fox,automático,2018,30000,1.6,flex,elétrica,preto,não,fox connect i motion 1.6 flex 8v 5p,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
6217,ford,36490,passeio,ka,manual,2018,38562,0,flex,0,0,0,ka 1.0 se 12v flex 4p manual,4 portas,0,0,
6218,vwvolkswagen,42990,passeio,voyage,manual,2018,7900,0,flex,0,0,0,voyage trendline 1.6 t.flex 8v 4p,4 portas,0,"vidro elétrico, air bag, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",
6219,ford,34400,0,fiesta,manual,2015,45000,1.5,flex,elétrica,branco,sim,fiesta 1.5 16v flex mec. 5p,0,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré",
6220,vwvolkswagen,26500,0,gol,manual,2014,67200,1.6,flex,hidráulica,branco,não,gol  novo  1.6 power highi t.flex 8v 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6221,ford,34900,hatch,ka,manual,2018,30000,1.5,flex,hidráulica,prata,sim,ka 1.5 se 12v flex 5p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6222,vwvolkswagen,30990,sedã,voyage,manual,2015,80000,1,flex,hidráulica,prata,sim,voyage comfortline  1.0 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6223,ford,34900,sedã,ka,manual,2018,78000,1.5,flex,elétrica,branco,0,ka 1.5 16v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, som",
6224,vwvolkswagen,24800,0,saveiro,manual,2014,65000,0,flex,hidráulica,0,0,saveiro 1.6 mi  1.6 mi total flex 8v,0,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",
6225,ford,30900,hatch,fiesta,manual,2014,67,1.5,flex,elétrica,branco,sim,fiesta 1.5 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6226,vwvolkswagen,28900,sedã,voyage,manual,2015,75000,1.6,flex,hidráulica,prata,sim,voyage 1.6 1.6 city  mi total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",
6227,ford,89990,0,fusion,automático,2017,29385,0,flex,0,0,0,0,4 portas,0,"vidro elétrico, ar condicionado",0
6228,ford,49990,sedã,focus,automático,2017,38000,2.02.9,flex,hidráulica,preto,sim,focus fastback se se plus 2.0 flex aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6229,vwvolkswagen,102999,hatch,golf,automático,2016,59000,1.4,flex,elétrica,preto,sim,golf gti 2.0 tsi 220cv aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
